order,cluster,parent_genre,child_genre,parent_colour,child_colour,normalised_child
4125,heavy / experimental,metal,israeli metal,#D0802F,#BC752D,israelimetal
4126,heavy / experimental,metal,italian gothic,#D0802F,#C08427,italiangothic
4127,heavy / experimental,metal,italian heavy metal,#D0802F,#D49535,italianheavymetal
4128,heavy / experimental,metal,italian metalcore,#D0802F,#C77730,italianmetalcore
4129,heavy / experimental,metal,italian stoner rock,#D0802F,#C17A26,italianstonerrock
4130,heavy / experimental,metal,italogaze,#D0802F,#C3802E,italogaze
4131,heavy / experimental,metal,japanese emo,#D0802F,#D28849,japaneseemo
4132,heavy / experimental,metal,japanese hardcore,#D0802F,#CD7131,japanesehardcore
4133,heavy / experimental,metal,japanese heavy metal,#D0802F,#D19C47,japaneseheavymetal
4134,heavy / experimental,metal,japanese melodic punk,#D0802F,#D77D39,japanesemelodicpunk
4135,heavy / experimental,metal,japanese metalcore,#D0802F,#D6822E,japanesemetalcore
4136,heavy / experimental,metal,japanese post-hardcore,#D0802F,#C47F32,japaneseposthardcore
4137,heavy / experimental,metal,japanese screamo,#D0802F,#B9792B,japanesescreamo
4138,heavy / experimental,metal,japanese shoegaze,#D0802F,#D68038,japaneseshoegaze
4139,heavy / experimental,metal,j-metal,#D0802F,#C58127,jmetal
4140,heavy / experimental,metal,kawaii metal,#D0802F,#CB802F,kawaiimetal
4141,heavy / experimental,metal,kentucky metal,#D0802F,#C57C2A,kentuckymetal
4142,heavy / experimental,metal,kentucky punk,#D0802F,#BC632A,kentuckypunk
4143,heavy / experimental,metal,korean hardcore,#D0802F,#CB7634,koreanhardcore
4144,heavy / experimental,metal,korean shoegaze,#D0802F,#C16F2B,koreanshoegaze
4145,heavy / experimental,metal,lapland metal,#D0802F,#D79C43,laplandmetal
4146,heavy / experimental,metal,latin shoegaze,#D0802F,#C36F2D,latinshoegaze
4147,heavy / experimental,metal,latincore,#D0802F,#C08529,latincore
4148,heavy / experimental,metal,latvian metal,#D0802F,#D2762F,latvianmetal
4149,heavy / experimental,metal,lion city hardcore,#D0802F,#C88B33,lioncityhardcore
4150,heavy / experimental,metal,lithuanian metal,#D0802F,#D6853D,lithuanianmetal
4151,heavy / experimental,metal,long island punk,#D0802F,#BB842C,longislandpunk
4152,heavy / experimental,metal,lovecraftian metal,#D0802F,#D16E2F,lovecraftianmetal
4153,heavy / experimental,metal,lowlands hardcore,#D0802F,#D68B33,lowlandshardcore
4154,heavy / experimental,metal,luxembourgian metal,#D0802F,#D39345,luxembourgianmetal
4155,heavy / experimental,metal,macedonian metal,#D0802F,#CE8233,macedonianmetal
4156,heavy / experimental,metal,mainland se asia metal,#D0802F,#C28B30,mainlandseasiametal
4157,heavy / experimental,metal,malang punk,#D0802F,#CC8531,malangpunk
4158,heavy / experimental,metal,malaysian hardcore,#D0802F,#D5803F,malaysianhardcore
4159,heavy / experimental,metal,malaysian metal,#D0802F,#D08148,malaysianmetal
4160,heavy / experimental,metal,malaysian post-rock,#D0802F,#CE892D,malaysianpostrock
4161,heavy / experimental,metal,maltese metal,#D0802F,#D07842,maltesemetal
4162,heavy / experimental,metal,mathcore,#D0802F,#BB6E2D,mathcore
4163,heavy / experimental,metal,melodic deathcore,#D0802F,#BB642D,melodicdeathcore
4164,heavy / experimental,metal,melodic doom,#D0802F,#D18547,melodicdoom
4165,heavy / experimental,metal,melodic hard rock,#D0802F,#BA702E,melodichardrock
4166,heavy / experimental,metal,melodic hardcore,#D0802F,#D67437,melodichardcore
4167,heavy / experimental,metal,melodic metal,#D0802F,#D18136,melodicmetal
4168,heavy / experimental,metal,melodic metalcore,#D0802F,#D18E49,melodicmetalcore
4169,heavy / experimental,metal,melodic thrash,#D0802F,#D38E3F,melodicthrash
4170,heavy / experimental,metal,metal baiano,#D0802F,#D48638,metalbaiano
4171,heavy / experimental,metal,metal balear,#D0802F,#D38D41,metalbalear
4172,heavy / experimental,metal,metal catala,#D0802F,#D2792C,metalcatala
4173,heavy / experimental,metal,metal catarinense,#D0802F,#D27B33,metalcatarinense
4174,heavy / experimental,metal,metal cearense,#D0802F,#BA772E,metalcearense
4175,heavy / experimental,metal,metal colombiano,#D0802F,#BF7130,metalcolombiano
4176,heavy / experimental,metal,metal cristao,#D0802F,#D1712B,metalcristao
4177,heavy / experimental,metal,metal galego,#D0802F,#C78D2B,metalgalego
4178,heavy / experimental,metal,metal gaucho,#D0802F,#B4622E,metalgaucho
4179,heavy / experimental,metal,metal gotico,#D0802F,#CE7736,metalgotico
4180,heavy / experimental,metal,metal noir quebecois,#D0802F,#B66B2C,metalnoirquebecois
4181,heavy / experimental,metal,metal nortista,#D0802F,#D09B47,metalnortista
4182,heavy / experimental,metal,metal paraguayo,#D0802F,#D0762F,metalparaguayo
4183,heavy / experimental,metal,metal paranaense,#D0802F,#C96E2E,metalparanaense
4184,heavy / experimental,metal,metal pernambucano,#D0802F,#D36F30,metalpernambucano
4185,heavy / experimental,metal,metal piauiense,#D0802F,#C7772C,metalpiauiense
4186,heavy / experimental,metal,metal tico,#D0802F,#D08F40,metaltico
4187,heavy / experimental,metal,metal uruguayo,#D0802F,#BE682B,metaluruguayo
4188,heavy / experimental,metal,metalcore,#D0802F,#D78F34,metalcore
4189,heavy / experimental,metal,metalcore espanol,#D0802F,#D88640,metalcoreespanol
4190,heavy / experimental,metal,metallic hardcore,#D0802F,#C1672E,metallichardcore
4191,heavy / experimental,metal,mexican hardcore,#D0802F,#D2763B,mexicanhardcore
4192,heavy / experimental,metal,mexican metal,#D0802F,#D68A3F,mexicanmetal
4193,heavy / experimental,metal,miami metal,#D0802F,#D58742,miamimetal
4194,heavy / experimental,metal,minneapolis metal,#D0802F,#C18831,minneapolismetal
4195,heavy / experimental,metal,minneapolis punk,#D0802F,#D59740,minneapolispunk
4196,heavy / experimental,metal,minnesota metal,#D0802F,#B9692A,minnesotametal
4197,heavy / experimental,metal,modern hard rock,#D0802F,#D79436,modernhardrock
4198,heavy / experimental,metal,modern hardcore,#D0802F,#D17537,modernhardcore
4199,heavy / experimental,metal,montana metal,#D0802F,#D88F41,montanametal
4200,heavy / experimental,metal,native american metal,#D0802F,#CF912A,nativeamericanmetal
4201,heavy / experimental,metal,necrogrind,#D0802F,#CE7A3C,necrogrind
4202,heavy / experimental,metal,neo classical metal,#D0802F,#BD6F2D,neoclassicalmetal
4203,heavy / experimental,metal,neo-crust,#D0802F,#D0863A,neocrust
4204,heavy / experimental,metal,neo-trad metal,#D0802F,#D5863D,neotradmetal
4205,heavy / experimental,metal,new england metal,#D0802F,#D18337,newenglandmetal
4206,heavy / experimental,metal,new wave of glam metal,#D0802F,#C0692F,newwaveofglammetal
4207,heavy / experimental,metal,noisecore,#D0802F,#BA6F27,noisecore
4208,heavy / experimental,metal,nordic post-rock,#D0802F,#BD8326,nordicpostrock
4209,heavy / experimental,metal,nordic shoegaze,#D0802F,#CE743B,nordicshoegaze
4210,heavy / experimental,metal,nordnorsk ponk,#D0802F,#D18D2D,nordnorskponk
4211,heavy / experimental,metal,north carolina metal,#D0802F,#D89244,northcarolinametal
4212,heavy / experimental,metal,norwegian alternative rock,#D0802F,#D48332,norwegianalternativerock
4213,heavy / experimental,metal,norwegian hardcore,#D0802F,#D68C3B,norwegianhardcore
4214,heavy / experimental,metal,norwegian metal,#D0802F,#D17A2F,norwegianmetal
4215,heavy / experimental,metal,norwegian punk rock,#D0802F,#C27728,norwegianpunkrock
4216,heavy / experimental,metal,nu gaze,#D0802F,#D08D2F,nugaze
4217,heavy / experimental,metal,nu metal & rap metal,#D0802F,#D59C42,numetal&rapmetal
4218,heavy / experimental,metal,nu-metalcore,#D0802F,#BE7326,numetalcore
4219,heavy / experimental,metal,nwobhm,#D0802F,#D36D29,nwobhm
4220,heavy / experimental,metal,nwocr,#D0802F,#D38749,nwocr
4221,heavy / experimental,metal,nwothm,#D0802F,#D2832E,nwothm
4222,heavy / experimental,metal,nyc metal,#D0802F,#D39744,nycmetal
4223,heavy / experimental,metal,nz hardcore,#D0802F,#D67E41,nzhardcore
4224,heavy / experimental,metal,nz metal,#D0802F,#D57B3C,nzmetal
4225,heavy / experimental,metal,nz punk,#D0802F,#BD7328,nzpunk
4226,heavy / experimental,metal,old school thrash,#D0802F,#C58129,oldschoolthrash
4227,heavy / experimental,metal,opera metal,#D0802F,#B7752F,operametal
4228,heavy / experimental,metal,orgcore,#D0802F,#D17E36,orgcore
4229,heavy / experimental,metal,oriental metal,#D0802F,#CE8B2F,orientalmetal
4230,heavy / experimental,metal,oshare kei,#D0802F,#D19C44,osharekei
4231,heavy / experimental,metal,oulu metal,#D0802F,#C36E2E,oulumetal
4232,heavy / experimental,metal,peruvian metal,#D0802F,#CF8042,peruvianmetal
4233,heavy / experimental,metal,pittsburgh metal,#D0802F,#CF8735,pittsburghmetal
4234,heavy / experimental,metal,polish hardcore,#D0802F,#D07B47,polishhardcore
4235,heavy / experimental,metal,polish metal,#D0802F,#BF6826,polishmetal
4236,heavy / experimental,metal,polish metalcore,#D0802F,#D79733,polishmetalcore
4237,heavy / experimental,metal,polish post-rock,#D0802F,#D28342,polishpostrock
4238,heavy / experimental,metal,pop punk,#D0802F,#B9762A,poppunk
4239,heavy / experimental,metal,pornogrind,#D0802F,#C47A2D,pornogrind
4240,heavy / experimental,metal,portland metal,#D0802F,#B97828,portlandmetal
4241,heavy / experimental,metal,portuguese hardcore,#D0802F,#CB6D31,portuguesehardcore
4242,heavy / experimental,metal,portuguese metal,#D0802F,#D8843E,portuguesemetal
4243,heavy / experimental,metal,post-black metal,#D0802F,#D98540,postblackmetal
4244,heavy / experimental,metal,post-hardcore,#D0802F,#CF6F29,posthardcore
4245,heavy / experimental,metal,post-metal,#D0802F,#C88029,postmetal
4246,heavy / experimental,metal,post-post-hardcore,#D0802F,#BB632B,postposthardcore
4247,heavy / experimental,metal,post-screamo,#D0802F,#D67F39,postscreamo
4248,heavy / experimental,metal,power metal,#D0802F,#B8622B,powermetal
4249,heavy / experimental,metal,power thrash,#D0802F,#D68A3D,powerthrash
4250,heavy / experimental,metal,power-pop punk,#D0802F,#D48835,powerpoppunk
4251,heavy / experimental,metal,powerviolence,#D0802F,#C27C27,powerviolence
4252,heavy / experimental,metal,prog metal,#D0802F,#D47E37,progmetal
4253,heavy / experimental,metal,progressive deathcore,#D0802F,#CD8A29,progressivedeathcore
4254,heavy / experimental,metal,progressive doom,#D0802F,#CD8F36,progressivedoom
4255,heavy / experimental,metal,progressive metal,#D0802F,#D2932D,progressivemetal
4256,heavy / experimental,metal,progressive metalcore,#D0802F,#CC6F2E,progressivemetalcore
4257,heavy / experimental,metal,progressive post-hardcore,#D0802F,#D58D43,progressiveposthardcore
4258,heavy / experimental,metal,progressive sludge,#D0802F,#CA8529,progressivesludge
4259,heavy / experimental,metal,progressive thrash,#D0802F,#D19841,progressivethrash
4260,heavy / experimental,metal,psicodelia mexicana,#D0802F,#D6833F,psicodeliamexicana
4261,heavy / experimental,metal,psych gaze,#D0802F,#D6983A,psychgaze
4262,heavy / experimental,metal,puerto rican metal,#D0802F,#CD873A,puertoricanmetal
4263,heavy / experimental,metal,punk melodico chileno,#D0802F,#D89D3E,punkmelodicochileno
4264,heavy / experimental,metal,punk 'n' roll,#D0802F,#BE7E29,punk'n'roll
4265,heavy / experimental,metal,quebec hardcore,#D0802F,#CF773F,quebechardcore
4266,heavy / experimental,metal,quebec metal,#D0802F,#CC8B2E,quebecmetal
4267,heavy / experimental,metal,rabm,#D0802F,#C78A30,rabm
4268,heavy / experimental,metal,ramonescore,#D0802F,#C26726,ramonescore
4269,heavy / experimental,metal,rock nacional feminino,#D0802F,#CF872C,rocknacionalfeminino
4270,heavy / experimental,metal,romanian metal,#D0802F,#D37D3E,romanianmetal
4271,heavy / experimental,metal,russian hardcore,#D0802F,#CF8730,russianhardcore
4272,heavy / experimental,metal,russian metal,#D0802F,#D17F43,russianmetal
4273,heavy / experimental,metal,russian metalcore,#D0802F,#CB6F2C,russianmetalcore
4274,heavy / experimental,metal,russian post-rock,#D0802F,#BA6127,russianpostrock
4275,heavy / experimental,metal,russian screamo,#D0802F,#CA892C,russianscreamo
4276,heavy / experimental,metal,russian shoegaze,#D0802F,#BC7E27,russianshoegaze
4277,heavy / experimental,metal,saxony metal,#D0802F,#D08944,saxonymetal
4278,heavy / experimental,metal,sci-fi metal,#D0802F,#C9792C,scifimetal
4279,heavy / experimental,metal,scottish metal,#D0802F,#CB752F,scottishmetal
4280,heavy / experimental,metal,screamo,#D0802F,#D4792D,screamo
4281,heavy / experimental,metal,screamocore,#D0802F,#CE712C,screamocore
4282,heavy / experimental,metal,seattle metal,#D0802F,#C96E2C,seattlemetal
4283,heavy / experimental,metal,serbian metal,#D0802F,#D27732,serbianmetal
4284,heavy / experimental,metal,shoegaze,#D0802F,#C97E34,shoegaze
4285,heavy / experimental,metal,shoegaze chileno,#D0802F,#D38F41,shoegazechileno
4286,heavy / experimental,metal,singaporean metal,#D0802F,#D07631,singaporeanmetal
4287,heavy / experimental,metal,singaporean punk,#D0802F,#D48A3B,singaporeanpunk
4288,heavy / experimental,metal,sinogaze,#D0802F,#CD872A,sinogaze
4289,heavy / experimental,metal,skramz,#D0802F,#D89141,skramz
4290,heavy / experimental,metal,slamming deathcore,#D0802F,#D18240,slammingdeathcore
4291,heavy / experimental,metal,slash punk,#D0802F,#D19949,slashpunk
4292,heavy / experimental,metal,slavic metal,#D0802F,#D58F32,slavicmetal
4293,heavy / experimental,metal,slayer,#D0802F,#CC9031,slayer
4294,heavy / experimental,metal,slc hardcore,#D0802F,#C18129,slchardcore
4295,heavy / experimental,metal,sleaze rock,#D0802F,#BA7428,sleazerock
4296,heavy / experimental,metal,slovak metal,#D0802F,#B87F2E,slovakmetal
4297,heavy / experimental,metal,slovenian metal,#D0802F,#CE8B2D,slovenianmetal
4298,heavy / experimental,metal,sludge metal,#D0802F,#C7792B,sludgemetal
4299,heavy / experimental,metal,sludgecore,#D0802F,#C97433,sludgecore
4300,heavy / experimental,metal,south asian metal,#D0802F,#D68D42,southasianmetal
4301,heavy / experimental,metal,south carolina metal,#D0802F,#C57532,southcarolinametal
4302,heavy / experimental,metal,southern metal,#D0802F,#C77B2C,southernmetal
4303,heavy / experimental,metal,spacegrunge,#D0802F,#D38242,spacegrunge
4304,heavy / experimental,metal,spanish metal,#D0802F,#D28A42,spanishmetal
4305,heavy / experimental,metal,spanish post-rock,#D0802F,#C37A2A,spanishpostrock
4306,heavy / experimental,metal,spanish stoner rock,#D0802F,#D48E37,spanishstonerrock
4307,heavy / experimental,metal,speed metal,#D0802F,#B8782E,speedmetal
4308,heavy / experimental,metal,stoner & sludge metal,#D0802F,#CF8942,stoner&sludgemetal
4309,heavy / experimental,metal,street punk,#D0802F,#CD8F2B,streetpunk
4310,heavy / experimental,metal,surf punk,#D0802F,#D48A36,surfpunk
4311,heavy / experimental,metal,swancore,#D0802F,#C6822B,swancore
4312,heavy / experimental,metal,swedish emo,#D0802F,#C77D29,swedishemo
4313,heavy / experimental,metal,swedish garage rock,#D0802F,#D48031,swedishgaragerock
4314,heavy / experimental,metal,swedish grindcore,#D0802F,#C2742C,swedishgrindcore
4315,heavy / experimental,metal,swedish hard rock,#D0802F,#CD7C35,swedishhardrock
4316,heavy / experimental,metal,swedish hardcore,#D0802F,#D69246,swedishhardcore
4317,heavy / experimental,metal,swedish melodeath,#D0802F,#CC902C,swedishmelodeath
4318,heavy / experimental,metal,swedish melodic rock,#D0802F,#C87331,swedishmelodicrock
4319,heavy / experimental,metal,swedish metal,#D0802F,#CF7334,swedishmetal
4320,heavy / experimental,metal,swedish metalcore,#D0802F,#D08930,swedishmetalcore
4321,heavy / experimental,metal,swedish post-hardcore,#D0802F,#D28E2E,swedishposthardcore
4322,heavy / experimental,metal,swiss metal,#D0802F,#CB8228,swissmetal
4323,heavy / experimental,metal,symphonic & gothic metal,#D0802F,#D88945,symphonic&gothicmetal
4324,heavy / experimental,metal,symphonic deathcore,#D0802F,#D07E3F,symphonicdeathcore
4325,heavy / experimental,metal,symphonic metal,#D0802F,#D39449,symphonicmetal
4326,heavy / experimental,metal,taiwan metal,#D0802F,#D8983A,taiwanmetal
4327,heavy / experimental,metal,taiwan punk,#D0802F,#C57829,taiwanpunk
4328,heavy / experimental,metal,technical deathcore,#D0802F,#B6812B,technicaldeathcore
4329,heavy / experimental,metal,technical thrash,#D0802F,#D38838,technicalthrash
4330,heavy / experimental,metal,tennessee metal,#D0802F,#D6702F,tennesseemetal
4331,heavy / experimental,metal,texas hardcore,#D0802F,#D5893F,texashardcore
4332,heavy / experimental,metal,texas metal,#D0802F,#BD862D,texasmetal
4333,heavy / experimental,metal,thai metal,#D0802F,#D28A46,thaimetal
4334,heavy / experimental,metal,thall,#D0802F,#C66F2A,thall
4335,heavy / experimental,metal,thrash metal,#D0802F,#BD692E,thrashmetal
4336,heavy / experimental,metal,thrash-groove metal,#D0802F,#C77F2E,thrashgroovemetal
4337,heavy / experimental,metal,tolkien metal,#D0802F,#BC752E,tolkienmetal
4338,heavy / experimental,metal,trallpunk,#D0802F,#D18849,trallpunk
4339,heavy / experimental,metal,trancecore,#D0802F,#D38034,trancecore
4340,heavy / experimental,metal,turkish hardcore,#D0802F,#BF802D,turkishhardcore
4341,heavy / experimental,metal,uk diy punk,#D0802F,#D57A32,ukdiypunk
4342,heavy / experimental,metal,uk metalcore,#D0802F,#D57A3C,ukmetalcore
4343,heavy / experimental,metal,uk noise rock,#D0802F,#D49E48,uknoiserock
4344,heavy / experimental,metal,uk post-hardcore,#D0802F,#D08235,ukposthardcore
4345,heavy / experimental,metal,uk post-metal,#D0802F,#B9762C,ukpostmetal
4346,heavy / experimental,metal,ukhc,#D0802F,#BA742B,ukhc
4347,heavy / experimental,metal,ukrainian metal,#D0802F,#D78D40,ukrainianmetal
4348,heavy / experimental,metal,ukrainian metalcore,#D0802F,#C27426,ukrainianmetalcore
4349,heavy / experimental,metal,unblack metal,#D0802F,#D67E45,unblackmetal
4350,heavy / experimental,metal,utah metal,#D0802F,#CF933F,utahmetal
4351,heavy / experimental,metal,vancouver metal,#D0802F,#D2872C,vancouvermetal
4352,heavy / experimental,metal,vancouver punk,#D0802F,#C86C28,vancouverpunk
4353,heavy / experimental,metal,venezuelan metal,#D0802F,#C88629,venezuelanmetal
4354,heavy / experimental,metal,viking metal,#D0802F,#B9802C,vikingmetal
4355,heavy / experimental,metal,virginia metal,#D0802F,#B7682E,virginiametal
4356,heavy / experimental,metal,visual kei,#D0802F,#CC6829,visualkei
4357,heavy / experimental,metal,voidgaze,#D0802F,#C17E2F,voidgaze
4358,heavy / experimental,metal,welsh metal,#D0802F,#D08E34,welshmetal
4359,heavy / experimental,metal,western ny metal,#D0802F,#C56B32,westernnymetal
4360,heavy / experimental,metal,wisconsin metal,#D0802F,#D49133,wisconsinmetal
4361,heavy / experimental,metal,world worship,#D0802F,#D08E35,worldworship
4362,heavy / experimental,metal,worship,#D0802F,#CF8B41,worship
4363,pop,mexican pop,mexican pop punk,#FFEB91,#FFEC89,mexicanpoppunk
4364,electronic music,minimal techno,berlin minimal techno,#D52633,#D93036,berlinminimaltechno
4365,electronic music,minimal techno,dark minimal techno,#D52633,#E1355F,darkminimaltechno
4366,electronic music,minimal techno,deep minimal techno,#D52633,#DF2534,deepminimaltechno
4367,electronic music,minimal techno,hard minimal techno,#D52633,#DB3343,hardminimaltechno
4368,rock,modern rock,modern alternative rock,#DCB250,#DDB15C,modernalternativerock
4369,rock,modern rock,spanish modern rock,#DCB250,#D9BC3F,spanishmodernrock
4370,rock,movie tunes,french movie tunes,#DCB250,#D8C74B,frenchmovietunes
4371,classical,movie tunes,musical,#E1AF63,#E7B96E,musical
4372,classical,movie tunes,showtune,#DCB250,#E1AF63,showtune
4373,country / folk,musica andina,musica andina chilena,#BDCC66,#BFD569,musicaandinachilena
4374,country / folk,musica infantil,musica infantil catala,#BDCC66,#B2CA49,musicainfantilcatala
4375,rhythm music,musica pernambucana,nova musica pernambucana,#66CC99,#72CDA2,novamusicapernambucana
4376,rock,new americana,deep new americana,#DCB250,#DBA051,deepnewamericana
